isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
True,0,0,98.0,98,1.0,0.6557,,
False,1,1384852,94.0,4,0.04255319,0.6557,0.1376,
True,2,1396418,112.0,18,0.16071428,0.6527,0.3814,
True,3,3801586,119.0,7,0.05882353,0.5233,0.5824,
False,4,6500733,119.0,2,0.016806724,0.4113,0.5659,
True,5,7092918,173.0,62,0.3583815,0.4671,0.6021,
True,6,7777836,173.0,10,0.057803467,0.4738,0.5973,
False,7,7777877,172.0,1,0.0058139535,0.4745,0.5909,
True,8,7793377,164.0,26,0.15853658,0.4726,0.632,
False,9,7795366,166.0,4,0.024096385,0.4746,0.6265,
True,10,8059493,170.0,4,0.023529412,0.4766,0.6216,
True,11,10204350,174.0,4,0.022988506,0.4861,0.6155,
False,12,10903531,161.0,14,0.08695652,0.5696,0.6206,
True,13,11664433,165.0,4,0.024242423,0.553,0.639,
False,14,11939895,165.0,1,0.006060606,0.5529,0.6334,
True,15,11944152,165.0,8,0.048484847,0.5423,0.6423,
True,16,12017218,73.0,94,1.2876712,0.6176,0.6499,
True,17,13239911,77.0,6,0.077922076,0.6201,0.6877,
True,18,13241339,76.0,135,1.7763158,0.6609,0.6369,
False,19,15578113,111.0,36,0.3243243,0.6387,0.6451,
False,20,20134508,111.0,1,0.009009009,0.7327,0.6305,
True,21,22216308,91.0,20,0.21978022,0.755,0.6655,
True,22,28514324,101.0,11,0.10891089,0.8179,0.5178,
True,23,28605243,101.0,1,0.00990099,0.8101,0.5358,
True,24,29546456,101.0,1,0.00990099,0.8108,0.5055,
True,25,33700031,101.0,1,0.00990099,0.8164,0.5087,
True,26,35084647,106.0,5,0.047169812,0.7975,0.526,
True,27,36226292,111.0,5,0.045045044,0.7809,0.5457,
False,28,36382934,121.0,11,0.09090909,0.785,0.5576,
False,29,36388375,131.0,11,0.08396947,0.788,0.5671,
False,30,36910912,126.0,5,0.03968254,0.7878,0.5688,
False,31,36986167,121.0,5,0.041322313,0.7845,0.5674,
False,32,36998023,116.0,5,0.04310345,0.7846,0.5685,
False,33,37507100,111.0,5,0.045045044,0.7837,0.5701,
False,34,38800178,111.0,1,0.009009009,0.78,0.5697,
True,35,39504969,116.0,5,0.04310345,0.7531,0.5952,
False,36,42960459,111.0,5,0.045045044,0.7842,0.5936,
True,37,44724524,116.0,5,0.04310345,0.7951,0.5828,
True,38,44761580,126.0,10,0.07936508,0.7974,0.5875,
True,39,44767385,141.0,15,0.10638298,0.8,0.5938,
False,40,45806957,121.0,20,0.16528925,0.8011,0.5976,
True,41,47961853,121.0,1,0.008264462,0.8012,0.592,
False,42,50670151,122.0,2,0.016393442,0.8029,0.5685,
False,43,53952467,177.0,55,0.31073445,0.7855,0.5625,
False,44,53961753,199.0,22,0.110552765,0.7871,0.5737,
False,45,59987965,199.0,1,0.0050251256,0.7527,0.6514,
False,46,60949206,232.0,33,0.14224137,0.7365,0.6153,
True,47,62738434,232.0,1,0.004310345,0.7226,0.6187,
False,48,67660384,220.0,12,0.054545455,0.6963,0.6458,
True,49,78126788,220.0,1,0.0045454544,0.6927,0.6911,
True,50,78466240,220.0,1,0.0045454544,0.6878,0.6896,
False,51,79323717,250.0,31,0.124,0.6986,0.6965,
False,52,82689472,250.0,1,0.004,0.6532,0.6971,
True,53,94375433,250.0,1,0.004,0.6318,0.5913,
False,54,100851051,250.0,1,0.004,0.6307,0.6182,
False,55,105419473,255.0,5,0.019607844,0.5522,0.7571,
False,56,107753847,267.0,12,0.04494382,0.7801,0.5043,
False,57,109052706,267.0,1,0.0037453184,0.7858,0.5151,
False,58,114914306,267.0,1,0.0037453184,0.8293,0.6211,
False,59,122267901,267.0,1,0.0037453184,0.8236,0.6569,
True,60,132988675,267.0,1,0.0037453184,0.6549,0.6947,
True,61,139650977,272.0,5,0.018382354,0.6209,0.7333,
False,62,140836180,197.0,75,0.38071066,0.6359,0.7363,
False,63,140935105,276.0,80,0.28985506,0.6259,0.7383,
False,64,141609001,276.0,1,0.0036231885,0.6136,0.7447,
True,65,144495023,281.0,5,0.017793594,0.6074,0.7463,
False,66,147072004,281.0,1,0.0035587188,0.5696,0.7563,
False,67,148625844,276.0,5,0.018115941,0.5623,0.7527,
False,68,151316067,296.0,20,0.067567565,0.3941,0.7711,
True,69,155520501,291.0,5,0.01718213,0.3582,0.7743,
True,70,157962905,291.0,1,0.0034364262,0.2662,0.7729,
True,71,160272709,291.0,1,0.0034364262,0.3046,0.7689,
False,72,171266622,291.0,1,0.0034364262,0.6426,0.7596,
True,73,171343810,215.0,78,0.3627907,0.6774,0.7356,
True,74,171612482,220.0,5,0.022727273,0.6905,0.7359,
False,75,173425577,220.0,1,0.0045454544,0.705,0.7391,
False,76,180836918,220.0,1,0.0045454544,0.7107,0.7379,
False,77,191061637,220.0,1,0.0045454544,0.6037,0.7367,
True,78,197787545,220.0,1,0.0045454544,0.5618,0.77,
False,79,210391237,220.0,1,0.0045454544,0.3619,0.8004,
False,80,215924501,243.0,25,0.10288066,0.3615,0.7644,
False,81,217637442,245.0,2,0.008163265,0.3677,0.744,
False,82,217936108,253.0,8,0.031620555,0.3518,0.7454,
False,83,219740918,245.0,8,0.03265306,0.3376,0.7416,
False,84,223956614,245.0,1,0.0040816325,0.4108,0.731,
False,85,225095503,248.0,3,0.012096774,0.7051,0.5277,
